,Index,Time Serie,AUSTRALIA - AUSTRALIAN DOLLAR/US$,NEW ZEALAND - NEW ZELAND DOLLAR/US$
4475,4475,2017-02-27,1.2999,1.3843
4476,4476,2017-02-28,1.3011,1.3833
4477,4477,2017-03-01,1.3048,1.4023
4478,4478,2017-03-02,1.3196,1.4142
4479,4479,2017-03-03,1.3229,1.4261
4480,4480,2017-03-06,1.3187,1.4288
4481,4481,2017-03-07,1.3153,1.432
4482,4482,2017-03-08,1.3256,1.4438
4483,4483,2017-03-09,1.3303,1.4478
4484,4484,2017-03-10,1.3278,1.4453
4485,4485,2017-03-13,1.3191,1.4436
4486,4486,2017-03-14,1.3201,1.4424
4487,4487,2017-03-15,1.317,1.4376
4488,4488,2017-03-16,1.3033,1.4329
4489,4489,2017-03-17,1.3004,1.4269
4490,4490,2017-03-20,1.2932,1.4184
4491,4491,2017-03-21,1.2958,1.4158
4492,4492,2017-03-22,1.3031,1.4172
4493,4493,2017-03-23,1.3082,1.4198
4494,4494,2017-03-24,1.3125,1.4225
4495,4495,2017-03-27,1.3118,1.4174
4496,4496,2017-03-28,1.307,1.4211
4497,4497,2017-03-29,1.3055,1.4235
4498,4498,2017-03-30,1.3045,1.4239
4499,4499,2017-03-31,1.3092,1.4284
4500,4500,2017-04-03,1.3156,1.4292
4501,4501,2017-04-04,1.3215,1.4333
4502,4502,2017-04-05,1.3201,1.4378
4503,4503,2017-04-06,1.3247,1.4341
4504,4504,2017-04-07,1.3305,1.4374
4505,4505,2017-04-10,1.3333,1.4358
4506,4506,2017-04-11,1.3339,1.4376
4507,4507,2017-04-12,1.3359999999999999,1.444
4508,4508,2017-04-13,1.3184,1.4263
4509,4509,2017-04-14,1.3201,1.4267
4510,4510,2017-04-17,1.3151,1.4229
4511,4511,2017-04-18,1.324,1.4217
4512,4512,2017-04-19,1.3333,1.4282
4513,4513,2017-04-20,1.3263,1.4251
4514,4514,2017-04-21,1.3264,1.4245
4515,4515,2017-04-24,1.3231,1.4247
4516,4516,2017-04-25,1.3266,1.4391
4517,4517,2017-04-26,1.3401,1.4535
4518,4518,2017-04-27,1.3419,1.459
4519,4519,2017-04-28,1.3378,1.4577
4520,4520,2017-05-01,1.3273,1.4463
4521,4521,2017-05-02,1.3293,1.4445
4522,4522,2017-05-03,1.3421,1.4468
4523,4523,2017-05-04,1.3508,1.459
4524,4524,2017-05-05,1.3488,1.4461
4525,4525,2017-05-08,1.3539,1.4472
4526,4526,2017-05-09,1.3602,1.4495
4527,4527,2017-05-10,1.3545,1.4397
4528,4528,2017-05-11,1.3561,1.4601
4529,4529,2017-05-12,1.3519,1.4577
4530,4530,2017-05-15,1.3468,1.4522
4531,4531,2017-05-16,1.3461,1.4533
4532,4532,2017-05-17,1.3466,1.4438
4533,4533,2017-05-18,1.3455,1.4459
4534,4534,2017-05-19,1.3425,1.4465
4535,4535,2017-05-22,1.3376,1.4306
4536,4536,2017-05-23,1.3359999999999999,1.4257
4537,4537,2017-05-24,1.3399,1.4261
4538,4538,2017-05-25,1.3394,1.4198
4539,4539,2017-05-26,1.3441,1.4174
4541,4541,2017-05-30,1.3396,1.4094
4542,4542,2017-05-31,1.3446,1.4085
4543,4543,2017-06-01,1.3537,1.4156
4544,4544,2017-06-02,1.3439,1.4004
4545,4545,2017-06-05,1.3371,1.4004
4546,4546,2017-06-06,1.3308,1.3887
4547,4547,2017-06-07,1.3245,1.3897
4548,4548,2017-06-08,1.3257,1.3852
4549,4549,2017-06-09,1.3277,1.3875
4550,4550,2017-06-12,1.3264,1.3877
4551,4551,2017-06-13,1.3263,1.3848
4552,4552,2017-06-14,1.3125,1.3693
4553,4553,2017-06-15,1.3189,1.3872
4554,4554,2017-06-16,1.3119999999999998,1.3789
4555,4555,2017-06-19,1.3149,1.3805
4556,4556,2017-06-20,1.3201,1.3814
4557,4557,2017-06-21,1.3247,1.3862
4558,4558,2017-06-22,1.3259,1.3765
4559,4559,2017-06-23,1.3196,1.371
4560,4560,2017-06-26,1.3175,1.3693
4561,4561,2017-06-27,1.3179,1.374
4562,4562,2017-06-28,1.3092,1.3684
4563,4563,2017-06-29,1.3021,1.3717
4564,4564,2017-06-30,1.3028,1.3657
4565,4565,2017-07-03,1.3068,1.3701
4567,4567,2017-07-05,1.3179,1.3749
4568,4568,2017-07-06,1.3186,1.3763
4569,4569,2017-07-07,1.3159999999999998,1.3749
4570,4570,2017-07-10,1.3159999999999998,1.3757
4571,4571,2017-07-11,1.3134,1.3872
4572,4572,2017-07-12,1.3033,1.3772
4573,4573,2017-07-13,1.294,1.3671
4574,4574,2017-07-14,1.2799,1.3641
4575,4575,2017-07-17,1.2802,1.3657
4576,4576,2017-07-18,1.2621,1.3572
4577,4577,2017-07-19,1.2585,1.3592
4578,4578,2017-07-20,1.2566,1.3524
4579,4579,2017-07-21,1.2641,1.3446
4580,4580,2017-07-24,1.2617,1.3459
4581,4581,2017-07-25,1.258,1.347
4582,4582,2017-07-26,1.2623,1.3457
4583,4583,2017-07-27,1.256,1.3349
4584,4584,2017-07-28,1.2514,1.3323
4585,4585,2017-07-31,1.2519,1.3328
4586,4586,2017-08-01,1.2541,1.338
4587,4587,2017-08-02,1.2527,1.3432
4588,4588,2017-08-03,1.2587,1.3444
4589,4589,2017-08-04,1.262,1.3488
4590,4590,2017-08-07,1.265,1.36
4591,4591,2017-08-08,1.265,1.3646
4592,4592,2017-08-09,1.2703,1.3667
4593,4593,2017-08-10,1.2677,1.3744
4594,4594,2017-08-11,1.2690000000000001,1.3689
4595,4595,2017-08-14,1.2716,1.3704
4596,4596,2017-08-15,1.2784,1.381
4597,4597,2017-08-16,1.2687,1.3768
4598,4598,2017-08-17,1.2629,1.3684
4599,4599,2017-08-18,1.2606,1.3644
4600,4600,2017-08-21,1.2601,1.365
4601,4601,2017-08-22,1.2637,1.3714
4602,4602,2017-08-23,1.2669,1.3873
4603,4603,2017-08-24,1.265,1.386
4604,4604,2017-08-25,1.2612,1.3827
4605,4605,2017-08-28,1.2569,1.3795
4606,4606,2017-08-29,1.2542,1.3753
4607,4607,2017-08-30,1.265,1.3869999999999998
4608,4608,2017-08-31,1.2607,1.3947
4609,4609,2017-09-01,1.2531,1.3953
4611,4611,2017-09-05,1.2484,1.3789
4612,4612,2017-09-06,1.2475,1.3847
4613,4613,2017-09-07,1.2441,1.382
4614,4614,2017-09-08,1.239,1.3738
4615,4615,2017-09-11,1.2463,1.3793
4616,4616,2017-09-12,1.2435,1.3704
4617,4617,2017-09-13,1.252,1.3824
4618,4618,2017-09-14,1.2531,1.3872
4619,4619,2017-09-15,1.2489,1.3719
4620,4620,2017-09-18,1.2553,1.3772
4621,4621,2017-09-19,1.2478,1.3656
4622,4622,2017-09-20,1.2392,1.3535
4623,4623,2017-09-21,1.2594,1.3665
4624,4624,2017-09-22,1.2539,1.3618
4625,4625,2017-09-25,1.2599,1.3761
4626,4626,2017-09-26,1.2690000000000001,1.3908
4627,4627,2017-09-27,1.2713,1.3854
4628,4628,2017-09-28,1.2770000000000001,1.3864
4629,4629,2017-09-29,1.2755,1.3841
4630,4630,2017-10-02,1.278,1.3887
4631,4631,2017-10-03,1.2775,1.3976
4632,4632,2017-10-04,1.2729,1.3968
4633,4633,2017-10-05,1.2821,1.4049
4634,4634,2017-10-06,1.2878,1.41
4636,4636,2017-10-10,1.284,1.413
4637,4637,2017-10-11,1.2852,1.413
4638,4638,2017-10-12,1.2776,1.4033
4639,4639,2017-10-13,1.2682,1.3916
4640,4640,2017-10-16,1.2724,1.3926
4641,4641,2017-10-17,1.2767,1.3953
4642,4642,2017-10-18,1.2758,1.401
4643,4643,2017-10-19,1.2694,1.4237
4644,4644,2017-10-20,1.2801,1.4369999999999998
4645,4645,2017-10-23,1.2809,1.4337
4646,4646,2017-10-24,1.2853,1.4501
4647,4647,2017-10-25,1.2997,1.4554
4648,4648,2017-10-26,1.3007,1.4577
4649,4649,2017-10-27,1.3055,1.4554
4650,4650,2017-10-30,1.3024,1.4558
4651,4651,2017-10-31,1.3041,1.4599
4652,4652,2017-11-01,1.3028,1.4501
4653,4653,2017-11-02,1.295,1.4447
4654,4654,2017-11-03,1.3072,1.4474
4655,4655,2017-11-06,1.3033,1.4463
4656,4656,2017-11-07,1.3094,1.4493
4657,4657,2017-11-08,1.3026,1.4449
4658,4658,2017-11-09,1.3041,1.4384
4660,4660,2017-11-13,1.3119999999999998,1.4497
4661,4661,2017-11-14,1.311,1.4529
4662,4662,2017-11-15,1.32,1.455
4663,4663,2017-11-16,1.3175,1.4575
4664,4664,2017-11-17,1.3222,1.4680000000000002
4665,4665,2017-11-20,1.3243,1.4680000000000002
4666,4666,2017-11-21,1.3189,1.4628
4667,4667,2017-11-22,1.3173,1.4575
4669,4669,2017-11-24,1.3125,1.4524
4670,4670,2017-11-27,1.3149,1.4474
4671,4671,2017-11-28,1.3129,1.4426
4672,4672,2017-11-29,1.3207,1.4497
4673,4673,2017-11-30,1.3207,1.4599
4674,4674,2017-12-01,1.3116,1.4509999999999998
4675,4675,2017-12-04,1.3161,1.4607
4676,4676,2017-12-05,1.3148,1.4537
4677,4677,2017-12-06,1.3219,1.4535
4678,4678,2017-12-07,1.3287,1.4607
4679,4679,2017-12-08,1.3321,1.4609
4680,4680,2017-12-11,1.3263,1.4453
4681,4681,2017-12-12,1.3245,1.4434
4682,4682,2017-12-13,1.3149,1.431
4683,4683,2017-12-14,1.3034,1.4306
4684,4684,2017-12-15,1.3079,1.4282
4685,4685,2017-12-18,1.3029,1.4263
4686,4686,2017-12-19,1.3068,1.4314
4687,4687,2017-12-20,1.3033,1.4318
4688,4688,2017-12-21,1.2982,1.4245
4689,4689,2017-12-22,1.2965,1.4255
4691,4691,2017-12-26,1.294,1.4217
4692,4692,2017-12-27,1.2867,1.4146
4693,4693,2017-12-28,1.2832,1.4106
4694,4694,2017-12-29,1.2796,1.4085
4696,4696,2018-01-02,1.2781,1.4073
4697,4697,2018-01-03,1.2755,1.4077
4698,4698,2018-01-04,1.2729,1.3996
4699,4699,2018-01-05,1.2724,1.3947
4700,4700,2018-01-08,1.2758,1.3924
4701,4701,2018-01-09,1.2784,1.3928
4702,4702,2018-01-10,1.2753,1.3912
4703,4703,2018-01-11,1.2682,1.3805
4704,4704,2018-01-12,1.2681,1.3814
4706,4706,2018-01-16,1.2566,1.3746
4707,4707,2018-01-17,1.2528,1.3714
4708,4708,2018-01-18,1.2511,1.3678
4709,4709,2018-01-19,1.2498,1.3727
4710,4710,2018-01-22,1.2494,1.3678
4711,4711,2018-01-23,1.2525,1.3615
4712,4712,2018-01-24,1.2398,1.3501
4713,4713,2018-01-25,1.2362,1.3567
4714,4714,2018-01-26,1.2338,1.3609
4715,4715,2018-01-29,1.2362,1.3684
4716,4716,2018-01-30,1.2382,1.3635
4717,4717,2018-01-31,1.2393,1.3565
4718,4718,2018-02-01,1.2456,1.3517
4719,4719,2018-02-02,1.2612,1.3691
4720,4720,2018-02-05,1.2617,1.3714
4721,4721,2018-02-06,1.2695,1.3687
4722,4722,2018-02-07,1.2752,1.3734
4723,4723,2018-02-08,1.2839,1.3877
4724,4724,2018-02-09,1.2806,1.3789
4725,4725,2018-02-12,1.2762,1.3814
4726,4726,2018-02-13,1.2728,1.3727
4727,4727,2018-02-14,1.2702,1.3635
4728,4728,2018-02-15,1.2639,1.3546
4729,4729,2018-02-16,1.2618,1.3517
4731,4731,2018-02-20,1.2653,1.3594
4732,4732,2018-02-21,1.2767,1.3626
4733,4733,2018-02-22,1.2739,1.3607
4734,4734,2018-02-23,1.2776,1.3716
4735,4735,2018-02-26,1.275,1.3682
4736,4736,2018-02-27,1.2814,1.3806
4737,4737,2018-02-28,1.2819,1.3837
4738,4738,2018-03-01,1.2883,1.3793
4739,4739,2018-03-02,1.2897,1.3824
4740,4740,2018-03-05,1.2888,1.3827
4741,4741,2018-03-06,1.2784,1.3691
4742,4742,2018-03-07,1.2827,1.3765
4743,4743,2018-03-08,1.2842,1.3774
4744,4744,2018-03-09,1.274,1.3708
4745,4745,2018-03-12,1.2716,1.3712
4746,4746,2018-03-13,1.2689,1.3617
4747,4747,2018-03-14,1.2695,1.3644
4748,4748,2018-03-15,1.2794,1.3719
4749,4749,2018-03-16,1.2932,1.3856
4750,4750,2018-03-19,1.2979,1.3835
4751,4751,2018-03-20,1.3002,1.3899
4752,4752,2018-03-21,1.2974,1.3928
4753,4753,2018-03-22,1.2994,1.385
4754,4754,2018-03-23,1.2952,1.3785
4755,4755,2018-03-26,1.2942,1.3708
4756,4756,2018-03-27,1.2958,1.3721
4757,4757,2018-03-28,1.3019,1.3806
4758,4758,2018-03-29,1.3034,1.385
4759,4759,2018-03-30,1.3004,1.3814
4760,4760,2018-04-02,1.3058,1.3854
4761,4761,2018-04-03,1.3031,1.3774
4762,4762,2018-04-04,1.2985,1.3704
4763,4763,2018-04-05,1.3007,1.3751
4764,4764,2018-04-06,1.3014,1.3749
4765,4765,2018-04-09,1.2974,1.3661
4766,4766,2018-04-10,1.2883,1.358
4767,4767,2018-04-11,1.2878,1.357
4768,4768,2018-04-12,1.2892,1.3559
4769,4769,2018-04-13,1.2873,1.3604
4770,4770,2018-04-16,1.2858,1.3585
4771,4771,2018-04-17,1.2873,1.3626
4772,4772,2018-04-18,1.2847,1.3646
4773,4773,2018-04-19,1.2902,1.3736
4774,4774,2018-04-20,1.3036,1.3868
4775,4775,2018-04-23,1.3134,1.3976
4776,4776,2018-04-24,1.3161,1.4061
4777,4777,2018-04-25,1.3229,1.4158
4778,4778,2018-04-26,1.3228,1.4152
4779,4779,2018-04-27,1.3217,1.4144
4780,4780,2018-04-30,1.3257,1.4198
4781,4781,2018-05-01,1.3355,1.4271
4782,4782,2018-05-02,1.3332,1.4278
4783,4783,2018-05-03,1.331,1.4229
4784,4784,2018-05-04,1.3273,1.4251
4785,4785,2018-05-07,1.3287,1.4231
4786,4786,2018-05-08,1.3432,1.436
4787,4787,2018-05-09,1.3412,1.4314
4788,4788,2018-05-10,1.3307,1.4397
4789,4789,2018-05-11,1.3256,1.4347
4790,4790,2018-05-14,1.3238,1.4418
4791,4791,2018-05-15,1.3374,1.4541
4792,4792,2018-05-16,1.3326,1.4503
4793,4793,2018-05-17,1.3319,1.4541
4794,4794,2018-05-18,1.3314,1.4468
4795,4795,2018-05-21,1.3219,1.443
4796,4796,2018-05-22,1.3167,1.4407
4797,4797,2018-05-23,1.3273,1.4503
4798,4798,2018-05-24,1.3215,1.4455
4799,4799,2018-05-25,1.3231,1.4447
4801,4801,2018-05-29,1.3308,1.4461
4802,4802,2018-05-30,1.3203,1.4298
4803,4803,2018-05-31,1.321,1.4278
4804,4804,2018-06-01,1.3217,1.4312
4805,4805,2018-06-04,1.3075,1.4221
4806,4806,2018-06-05,1.3148,1.4255
4807,4807,2018-06-06,1.3026,1.4192
4808,4808,2018-06-07,1.3106,1.4219
4809,4809,2018-06-08,1.3156,1.4213
4810,4810,2018-06-11,1.3130000000000002,1.4205
4811,4811,2018-06-12,1.3146,1.4221
4812,4812,2018-06-13,1.3151,1.419
4813,4813,2018-06-14,1.3308,1.4292
4814,4814,2018-06-15,1.3414,1.4403
4815,4815,2018-06-18,1.3479,1.4428
4816,4816,2018-06-19,1.3539,1.4478
4817,4817,2018-06-20,1.3537,1.4535
4818,4818,2018-06-21,1.3561,1.455
4819,4819,2018-06-22,1.347,1.4503
4820,4820,2018-06-25,1.3503,1.4505
4821,4821,2018-06-26,1.351,1.4567
4822,4822,2018-06-27,1.3563,1.4702
4823,4823,2018-06-28,1.3596,1.4795
4824,4824,2018-06-29,1.3515,1.4765
4825,4825,2018-07-02,1.3657,1.4921
4826,4826,2018-07-03,1.3541,1.4813
4828,4828,2018-07-05,1.3535,1.4728
4829,4829,2018-07-06,1.3475,1.4643
4830,4830,2018-07-09,1.3394,1.4624
4831,4831,2018-07-10,1.3398,1.4628
4832,4832,2018-07-11,1.3514,1.4736
4833,4833,2018-07-12,1.3481,1.4743
4834,4834,2018-07-13,1.3495,1.4793
4835,4835,2018-07-16,1.3484,1.4769
4836,4836,2018-07-17,1.3528,1.4728
4837,4837,2018-07-18,1.3528,1.4728
4838,4838,2018-07-19,1.3639,1.4885
4839,4839,2018-07-20,1.3495,1.4702
4840,4840,2018-07-23,1.3545,1.4736
4841,4841,2018-07-24,1.3484,1.4704
4842,4842,2018-07-25,1.3492,1.4693
4843,4843,2018-07-26,1.3543,1.4725
4844,4844,2018-07-27,1.3495,1.4708
4845,4845,2018-07-30,1.3499,1.4643
4846,4846,2018-07-31,1.3444,1.4680000000000002
4847,4847,2018-08-01,1.351,1.4717
4848,4848,2018-08-02,1.3552,1.4802
4849,4849,2018-08-03,1.3503,1.4799
4850,4850,2018-08-06,1.3526,1.4846
4851,4851,2018-08-07,1.3463,1.4835
4852,4852,2018-08-08,1.3477,1.4832
4853,4853,2018-08-09,1.3524,1.5097
4854,4854,2018-08-10,1.3702,1.5147
4855,4855,2018-08-13,1.3755,1.5188
4856,4856,2018-08-14,1.3812,1.5181
4857,4857,2018-08-15,1.3826,1.5249
4858,4858,2018-08-16,1.3744,1.5158
4859,4859,2018-08-17,1.3732,1.5133
4860,4860,2018-08-20,1.3684,1.5108
4861,4861,2018-08-21,1.3602,1.4981
4862,4862,2018-08-22,1.3602,1.4928
4863,4863,2018-08-23,1.3767,1.5033
4864,4864,2018-08-24,1.3639,1.4943
4865,4865,2018-08-27,1.3613,1.4939
4866,4866,2018-08-28,1.3602,1.4883
4867,4867,2018-08-29,1.3714,1.4923
4868,4868,2018-08-30,1.3769999999999998,1.506
4869,4869,2018-08-31,1.3904,1.5119
4871,4871,2018-09-04,1.3939,1.5272
4872,4872,2018-09-05,1.391,1.5195
4873,4873,2018-09-06,1.3893,1.5161
4874,4874,2018-09-07,1.4015,1.527
4875,4875,2018-09-10,1.4049,1.5298
4876,4876,2018-09-11,1.4071,1.5356
4877,4877,2018-09-12,1.3965,1.5258
4878,4878,2018-09-13,1.3904,1.5237
4879,4879,2018-09-14,1.3931,1.5237
4880,4880,2018-09-17,1.3916,1.5186
4881,4881,2018-09-18,1.385,1.5175
4882,4882,2018-09-19,1.3749,1.5106
4883,4883,2018-09-20,1.3744,1.4984
4884,4884,2018-09-21,1.374,1.4972
4885,4885,2018-09-24,1.3768,1.5033
4886,4886,2018-09-25,1.3791,1.5035
4887,4887,2018-09-26,1.3774,1.5022
4888,4888,2018-09-27,1.3854,1.5097
4889,4889,2018-09-28,1.3816,1.5072
4890,4890,2018-10-01,1.3845,1.5122
4891,4891,2018-10-02,1.3891,1.5138
4892,4892,2018-10-03,1.401,1.5288
4893,4893,2018-10-04,1.4128,1.5411
4894,4894,2018-10-05,1.4188,1.5530000000000002
4896,4896,2018-10-09,1.41,1.548
4897,4897,2018-10-10,1.4085,1.5439
4898,4898,2018-10-11,1.4061,1.5344
4899,4899,2018-10-12,1.4053,1.5359
4900,4900,2018-10-15,1.4002,1.5263
4901,4901,2018-10-16,1.4006,1.5168
4902,4902,2018-10-17,1.4025,1.5205
4903,4903,2018-10-18,1.4049,1.5249
4904,4904,2018-10-19,1.4021,1.5163
4905,4905,2018-10-22,1.4112,1.5267
4906,4906,2018-10-23,1.4136,1.526
4907,4907,2018-10-24,1.4140000000000001,1.5326
4908,4908,2018-10-25,1.4116,1.5330000000000001
4909,4909,2018-10-26,1.4108,1.5337
4910,4910,2018-10-29,1.4136,1.5312
4911,4911,2018-10-30,1.4061,1.5239
4912,4912,2018-10-31,1.4104,1.5314
4913,4913,2018-11-01,1.391,1.5056
4914,4914,2018-11-02,1.3891,1.5026
4915,4915,2018-11-05,1.3893,1.5015
4916,4916,2018-11-06,1.3848,1.4988
4917,4917,2018-11-07,1.3732,1.4728
4918,4918,2018-11-08,1.3725,1.4749
4919,4919,2018-11-09,1.3839,1.4848
4921,4921,2018-11-13,1.385,1.4780000000000002
4922,4922,2018-11-14,1.3852,1.4719
4923,4923,2018-11-15,1.3757,1.4656
4924,4924,2018-11-16,1.3676,1.4575
4925,4925,2018-11-19,1.3716,1.4631
4926,4926,2018-11-20,1.3801,1.4661
4927,4927,2018-11-21,1.3761,1.4622
4929,4929,2018-11-23,1.3841,1.4762
4930,4930,2018-11-26,1.3831,1.4738
4931,4931,2018-11-27,1.3877,1.4756
4932,4932,2018-11-28,1.3826,1.4712
4933,4933,2018-11-29,1.3672,1.4584
4934,4934,2018-11-30,1.3678,1.4535
4935,4935,2018-12-03,1.3587,1.4424
4936,4936,2018-12-04,1.36,1.4413
4938,4938,2018-12-06,1.3858,1.4545
4939,4939,2018-12-07,1.3869999999999998,1.4579
4940,4940,2018-12-10,1.3908,1.4539
4941,4941,2018-12-11,1.3881,1.4533
4942,4942,2018-12-12,1.3845,1.4586
4943,4943,2018-12-13,1.3835,1.4577
4944,4944,2018-12-14,1.3935,1.4693
4945,4945,2018-12-17,1.3924,1.4699
4946,4946,2018-12-18,1.3943,1.4596
4947,4947,2018-12-19,1.3943,1.4594
4948,4948,2018-12-20,1.4077,1.4778
4949,4949,2018-12-21,1.4140000000000001,1.4868
4952,4952,2018-12-26,1.4144,1.4826
4953,4953,2018-12-27,1.4245,1.493
4954,4954,2018-12-28,1.4196,1.4916
4955,4955,2018-12-31,1.4192,1.4901
4957,4957,2019-01-02,1.4286,1.4997
4958,4958,2019-01-03,1.4257,1.4954
4959,4959,2019-01-04,1.4069,1.483
4960,4960,2019-01-07,1.4,1.4789
4961,4961,2019-01-08,1.4017,1.4874
4962,4962,2019-01-09,1.3943,1.4719
4963,4963,2019-01-10,1.3908,1.4728
4964,4964,2019-01-11,1.3881,1.465
4966,4966,2019-01-15,1.3904,1.4680000000000002
4967,4967,2019-01-16,1.392,1.4734
4968,4968,2019-01-17,1.3945,1.4821
4969,4969,2019-01-18,1.3943,1.4813
4971,4971,2019-01-22,1.4019,1.4861
4972,4972,2019-01-23,1.4019,1.473
4973,4973,2019-01-24,1.4092,1.4775
4974,4974,2019-01-25,1.3943,1.4622
4975,4975,2019-01-28,1.3955,1.4633
4976,4976,2019-01-29,1.3988,1.4641
4977,4977,2019-01-30,1.3897,1.4626
4978,4978,2019-01-31,1.3732,1.4445
4979,4979,2019-02-01,1.3774,1.4478
4980,4980,2019-02-04,1.3854,1.4531
4981,4981,2019-02-05,1.3824,1.4512
4982,4982,2019-02-06,1.4029,1.4613
4983,4983,2019-02-07,1.4098,1.4799
4984,4984,2019-02-08,1.4104,1.4804
4985,4985,2019-02-11,1.4154,1.4854
4986,4986,2019-02-12,1.4096,1.4837
4987,4987,2019-02-13,1.4059,1.4669
4988,4988,2019-02-14,1.4102,1.4643
4989,4989,2019-02-15,1.4041,1.4586
4991,4991,2019-02-19,1.3994,1.459
4993,4993,2019-02-21,1.4124,1.4695
4994,4994,2019-02-22,1.401,1.4618
4995,4995,2019-02-25,1.3949,1.4524
4996,4996,2019-02-26,1.3924,1.4512
4997,4997,2019-02-27,1.4017,1.4618
4998,4998,2019-02-28,1.4086,1.4689
4999,4999,2019-03-01,1.4124,1.4693
5000,5000,2019-03-04,1.4116,1.4693
5001,5001,2019-03-05,1.4138,1.4734
5002,5002,2019-03-06,1.4239,1.476
5003,5003,2019-03-07,1.4221,1.4769
5004,5004,2019-03-08,1.4188,1.4691
5005,5005,2019-03-11,1.4172,1.4646
5006,5006,2019-03-12,1.412,1.4567
5007,5007,2019-03-13,1.411,1.4582
5008,5008,2019-03-14,1.4162,1.4658
5009,5009,2019-03-15,1.4106,1.4599
5010,5010,2019-03-18,1.4085,1.4586
5011,5011,2019-03-19,1.4081,1.4565
5012,5012,2019-03-20,1.4108,1.4603
5013,5013,2019-03-21,1.4065,1.4545
5014,5014,2019-03-22,1.4102,1.4518
5015,5015,2019-03-25,1.4057,1.4459
5016,5016,2019-03-26,1.4006,1.4468
5017,5017,2019-03-27,1.4144,1.4725
5018,5018,2019-03-28,1.4126,1.4719
5019,5019,2019-03-29,1.4077,1.4663
5020,5020,2019-04-01,1.4051,1.4678
5021,5021,2019-04-02,1.4168,1.483
5022,5022,2019-04-03,1.4037,1.4721
5023,5023,2019-04-04,1.4061,1.4802
5024,5024,2019-04-05,1.4086,1.4869999999999999
5025,5025,2019-04-08,1.4037,1.4832
5026,5026,2019-04-09,1.4027,1.4826
5027,5027,2019-04-10,1.3969999999999998,1.4802
5028,5028,2019-04-11,1.4029,1.4861
5029,5029,2019-04-12,1.3935,1.4773
5030,5030,2019-04-15,1.3931,1.4784
5031,5031,2019-04-16,1.3939,1.4791
5032,5032,2019-04-17,1.3951,1.4901
5033,5033,2019-04-18,1.3986,1.4972
5034,5034,2019-04-19,1.3986,1.4945
5035,5035,2019-04-22,1.4017,1.4977
5036,5036,2019-04-23,1.4092,1.5042
5037,5037,2019-04-24,1.4233,1.5138
5038,5038,2019-04-25,1.4265,1.5115
5039,5039,2019-04-26,1.4196,1.4993
5040,5040,2019-04-29,1.4176,1.5004
5041,5041,2019-04-30,1.4205,1.4993
5042,5042,2019-05-01,1.4209,1.5033
5043,5043,2019-05-02,1.4282,1.511
5044,5044,2019-05-03,1.4249,1.5056
5045,5045,2019-05-06,1.4296,1.5138
5046,5046,2019-05-07,1.4278,1.5168
5047,5047,2019-05-08,1.4278,1.5181
5048,5048,2019-05-09,1.4335,1.5188
5049,5049,2019-05-10,1.429,1.5152
5050,5050,2019-05-13,1.4393,1.5216
5051,5051,2019-05-14,1.4397,1.5205
5052,5052,2019-05-15,1.443,1.5239
5053,5053,2019-05-16,1.4482,1.5267
5054,5054,2019-05-17,1.4548,1.5333
5055,5055,2019-05-20,1.4465,1.5298
5056,5056,2019-05-21,1.4543,1.537
5057,5057,2019-05-22,1.4535,1.5392
5058,5058,2019-05-23,1.4501,1.5335
5059,5059,2019-05-24,1.4463,1.5272
5061,5061,2019-05-28,1.443,1.527
5062,5062,2019-05-29,1.4468,1.5359
5063,5063,2019-05-30,1.4472,1.5368
5064,5064,2019-05-31,1.443,1.5326
5065,5065,2019-06-03,1.4378,1.5209
5066,5066,2019-06-04,1.4312,1.5158
5067,5067,2019-06-05,1.4339,1.5097
5068,5068,2019-06-06,1.4318,1.5063
5069,5069,2019-06-07,1.4282,1.5006
5070,5070,2019-06-10,1.436,1.5117
5071,5071,2019-06-11,1.4376,1.5195
5072,5072,2019-06-12,1.4405,1.5198
5073,5073,2019-06-13,1.4472,1.5232
5074,5074,2019-06-14,1.4552,1.538
5075,5075,2019-06-17,1.4577,1.5375
5076,5076,2019-06-18,1.4552,1.5319
5077,5077,2019-06-19,1.4556,1.5326
5078,5078,2019-06-20,1.4457,1.5188
5079,5079,2019-06-21,1.4451,1.5216
5080,5080,2019-06-24,1.436,1.5106
5081,5081,2019-06-25,1.4337,1.5026
5082,5082,2019-06-26,1.4306,1.4943
5083,5083,2019-06-27,1.429,1.4928
5084,5084,2019-06-28,1.4267,1.4901
5085,5085,2019-07-01,1.4362,1.4981
5086,5086,2019-07-02,1.4302,1.4984
5087,5087,2019-07-03,1.4219,1.4905
5089,5089,2019-07-05,1.4351,1.5113
5090,5090,2019-07-08,1.4351,1.5097
5091,5091,2019-07-09,1.4436,1.5133
5092,5092,2019-07-10,1.436,1.5033
5093,5093,2019-07-11,1.4323,1.4988
5094,5094,2019-07-12,1.4271,1.4968
5095,5095,2019-07-15,1.4213,1.4883
5096,5096,2019-07-16,1.4245,1.4916
5097,5097,2019-07-17,1.4243,1.4828
5098,5098,2019-07-18,1.4198,1.4802
5099,5099,2019-07-19,1.4201,1.4769
5100,5100,2019-07-22,1.4201,1.476
5101,5101,2019-07-23,1.4288,1.4908
5102,5102,2019-07-24,1.4331,1.4899
5103,5103,2019-07-25,1.4380000000000002,1.4997
5104,5104,2019-07-26,1.4476,1.5078
5105,5105,2019-07-29,1.4476,1.5078
